statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT02;Februar;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT02;Februar;DINSG;Deutschland insgesamt;DG;Deutschland;93,7;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT02;Februar;DINSG;Deutschland insgesamt;DG;Deutschland;97,4;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT04;April;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT04;April;DINSG;Deutschland insgesamt;DG;Deutschland;.;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT04;April;DINSG;Deutschland insgesamt;DG;Deutschland;100,5;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2022;MONAT;Monate;MONAT04;April;DINSG;Deutschland insgesamt;DG;Deutschland;101,8;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT09;September;DINSG;Deutschland insgesamt;DG;Deutschland;3,4;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT09;September;DINSG;Deutschland insgesamt;DG;Deutschland;5,1;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT09;September;DINSG;Deutschland insgesamt;DG;Deutschland;105,6;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT09;September;DINSG;Deutschland insgesamt;DG;Deutschland;97,2;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT07;Juli;DINSG;Deutschland insgesamt;DG;Deutschland;3,2;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT07;Juli;DINSG;Deutschland insgesamt;DG;Deutschland;5,6;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT07;Juli;DINSG;Deutschland insgesamt;DG;Deutschland;109,6;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT07;Juli;DINSG;Deutschland insgesamt;DG;Deutschland;100,8;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT05;Mai;DINSG;Deutschland insgesamt;DG;Deutschland;4,4;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT05;Mai;DINSG;Deutschland insgesamt;DG;Deutschland;6,9;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT05;Mai;DINSG;Deutschland insgesamt;DG;Deutschland;112,7;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT05;Mai;DINSG;Deutschland insgesamt;DG;Deutschland;104,1;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT03;März;DINSG;Deutschland insgesamt;DG;Deutschland;5,0;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT03;März;DINSG;Deutschland insgesamt;DG;Deutschland;7,3;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT03;März;DINSG;Deutschland insgesamt;DG;Deutschland;110,3;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT03;März;DINSG;Deutschland insgesamt;DG;Deutschland;102,5;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT01;Januar;DINSG;Deutschland insgesamt;DG;Deutschland;2,4;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT01;Januar;DINSG;Deutschland insgesamt;DG;Deutschland;5,3;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT01;Januar;DINSG;Deutschland insgesamt;DG;Deutschland;104,9;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2024;MONAT;Monate;MONAT01;Januar;DINSG;Deutschland insgesamt;DG;Deutschland;98,3;2022=100;VST074;Reallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT11;November;DINSG;Deutschland insgesamt;DG;Deutschland;1,3;%;VST074;in
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT11;November;DINSG;Deutschland insgesamt;DG;Deutschland;3,6;%;VST075;in
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT11;November;DINSG;Deutschland insgesamt;DG;Deutschland;148,1;2022=100;VST075;Nominallohnindex
62361;Verdiensterhebung;JAHR;Jahr;2025;MONAT;Monate;MONAT11;November;DINSG;Deutschland insgesamt;DG;Deutschland;133,0;2022=100;VST074;Reallohnindex
